1191,79.94,0.467
1192,79.81,0.467
1193,79.75,0.467
1194,79.62,0.471
1195,79.5,0.467
1196,79.44,0.478
1197,79.38,0.468
1198,79.31,0.472
1199,79.19,0.475
1200,79.12,0.478
1201,79,0.478
1202,78.94,0.479
1203,78.81,0.477
1204,78.75,0.479
1205,78.62,0.484
1206,78.56,0.482
1207,78.44,0.486
1208,78.31,0.49
1209,78.25,0.491
1210,78.12,0.488
1211,78,0.488
1212,77.94,0.488
1213,77.88,0.493
1214,77.75,0.494
1215,77.69,0.495
1216,77.56,0.497
1217,77.5,0.497
1218,77.38,0.499
1219,77.31,0.5
1220,77.19,0.497
1221,77.12,0.5
1222,77,0.501
1223,76.94,0.504
1224,76.81,0.509
1225,76.75,0.504
1226,76.62,0.508
1227,76.56,0.511
1228,76.44,0.507
1229,76.38,0.51
1230,76.31,0.516
1231,76.19,0.514
1232,76.12,0.517
1233,76,0.52
1234,75.88,0.52
1235,75.75,0.519
1236,75.69,0.516
1237,75.62,0.514
1238,75.56,0.514
1239,75.44,0.517
1240,75.38,0.514
1241,75.25,0.513
1242,75.19,0.517
1243,75.06,0.516
1244,75,0.518
1245,74.94,0.523
1246,74.81,0.516
1247,74.75,0.525
1248,74.62,0.521
1249,74.56,0.519
1250,74.5,0.527
1251,74.38,0.525
1252,74.31,0.523
1253,74.19,0.528
1254,74.12,0.533
1255,74.06,0.531
1256,73.94,0.53
1257,73.88,0.533
1258,73.81,0.536
1259,73.75,0.536
1260,73.62,0.538
1261,73.56,0.537
1262,73.44,0.54
1263,73.38,0.548
1264,73.31,0.546
1265,73.19,0.539
1266,73.12,0.546
1267,73.06,0.542
1268,72.94,0.549
1269,72.88,0.546
1270,72.75,0.551
1271,72.69,0.553
1272,72.56,0.555
1273,72.5,0.554
1274,72.44,0.555
1275,72.31,0.558
1276,72.25,0.558
1277,72.19,0.558
1278,72.06,0.563
1279,72,0.562
1280,71.94,0.566
1281,71.88,0.559
1282,71.75,0.569
1283,71.69,0.571
1284,71.62,0.564
1285,71.5,0.569
1286,71.44,0.569
1287,71.38,0.574
1288,71.25,0.578
1289,71.19,0.57
1290,71.12,0.579
1291,71.06,0.579
1292,70.94,0.567
1293,70.88,0.58
1294,70.75,0.587
1295,70.69,0.587
1296,70.62,0.582
1297,70.5,0.587
1298,70.44,0.583
1299,70.38,0.585
1300,70.25,0.589
1301,70.19,0.589
1302,70.12,0.592
1303,70,0.596
1304,69.94,0.597
1305,69.88,0.595
1306,69.81,0.601
1307,69.75,0.595
1308,69.69,0.596
1309,69.56,0.601
1310,69.5,0.604
1311,69.44,0.604
1312,69.38,0.604
1313,69.25,0.608
1314,69.19,0.61
1315,69.12,0.61
1316,69.06,0.616
1317,69,0.611
1318,68.94,0.611
1319,68.81,0.612
1320,68.81,0.614
1321,68.69,0.616
1322,68.62,0.618
1323,68.56,0.616
1324,68.5,0.62
1325,68.38,0.614
1326,68.31,0.623
1327,68.25,0.624
1328,68.19,0.621
1329,68.12,0.628
1330,68,0.626
1331,67.94,0.63
1332,67.88,0.631
1333,67.81,0.634
1334,67.75,0.635
1335,67.62,0.632
1336,67.56,0.633
1337,67.5,0.637
1338,67.44,0.637
1339,67.38,0.635
1340,67.25,0.638
1341,67.19,0.64
1342,67.12,0.639
1343,67,0.651
1344,66.94,0.646
1345,66.88,0.645
1346,66.81,0.649
1347,66.75,0.649
1348,66.69,0.65
1349,66.62,0.649
1350,66.56,0.633
1351,66.44,0.65
1352,66.38,0.658
1353,66.25,0.659
1354,66.25,0.658
1355,66.12,0.662
1356,66.06,0.665
1357,66,0.658
1358,65.94,0.662
1359,65.88,0.67
1360,65.81,0.672
1361,65.75,0.664
1362,65.62,0.669
1363,65.56,0.671
1364,65.5,0.68
1365,65.44,0.675
1366,65.38,0.679
1367,65.25,0.672
1368,65.25,0.679
1369,65.12,0.681
1370,65.06,0.672
1371,65,0.683
1372,64.94,0.68
1373,64.88,0.682
1374,64.81,0.682
1375,64.75,0.688
1376,64.62,0.687
1377,64.56,0.694
1378,64.5,0.695
1379,64.44,0.691
1380,64.38,0.699
1381,64.31,0.699
1382,64.25,0.694
1383,64.19,0.698
1384,64.12,0.7
1385,64.06,0.703
1386,63.94,0.699
1387,63.94,0.712
1388,63.88,0.706
1389,63.75,0.706
1390,63.75,0.712
1391,63.62,0.707
1392,63.56,0.707
1393,63.5,0.71
1394,63.44,0.706
1395,63.38,0.701
1396,63.31,0.718
1397,63.25,0.716
1398,63.19,0.717
1399,63.12,0.723
1400,63.06,0.72
1401,62.94,0.722
1402,62.94,0.72
1403,62.81,0.725
1404,62.75,0.727
1405,62.75,0.724
1406,62.62,0.728
1407,62.62,0.731
1408,62.5,0.732
1409,62.5,0.735
1410,62.38,0.729
1411,62.31,0.731
1412,62.19,0.738
1413,62.19,0.739
1414,62.12,0.739
1415,62.06,0.733
1416,62,0.737
1417,61.94,0.741
1418,61.81,0.746
1419,61.81,0.744
1420,61.69,0.746
1421,61.62,0.745
1422,61.56,0.745
1423,61.5,0.748
1424,61.44,0.752
1425,61.38,0.754
1426,61.31,0.758
1427,61.25,0.758
1428,61.19,0.762
1429,61.12,0.761
1430,61.06,0.759
1431,61,0.765
1432,60.94,0.755
1433,60.88,0.77
1434,60.81,0.762
1435,60.75,0.763
1436,60.69,0.772
1437,60.62,0.765
1438,60.56,0.765
1439,60.5,0.774
1440,60.44,0.774
1441,60.38,0.776
1442,60.31,0.776
1443,60.25,0.774
1444,60.19,0.782
1445,60.12,0.785
1446,60.06,0.78
1447,60,0.781
1448,59.94,0.785
1449,59.88,0.782
1450,59.81,0.782
1451,59.75,0.791
1452,59.69,0.793
1453,59.62,0.79
1454,59.56,0.796
1455,59.5,0.791
1456,59.44,0.79
1457,59.38,0.788
1458,59.38,0.791
1459,59.31,0.801
1460,59.19,0.797
1461,59.19,0.804
1462,59.12,0.803
1463,59.06,0.8
1464,59,0.803
1465,58.94,0.805
1466,58.88,0.807
1467,58.81,0.81
1468,58.75,0.806
1469,58.69,0.803
1470,58.62,0.808
1471,58.56,0.807
1472,58.5,0.815
1473,58.44,0.816
1474,58.38,0.821
1475,58.31,0.82
1476,58.25,0.817
1477,58.19,0.826
1478,58.12,0.82
1479,58.12,0.828
1480,58.06,0.824
1481,58,0.821
1482,57.94,0.828
1483,57.88,0.828
1484,57.81,0.828
1485,57.75,0.832
1486,57.69,0.833
1487,57.62,0.833
1488,57.56,0.841
1489,57.56,0.839
1490,57.44,0.842
1491,57.44,0.838
1492,57.38,0.843
1493,57.31,0.84
1494,57.25,0.847
1495,57.19,0.836
1496,57.12,0.841
1497,57.12,0.852
1498,57,0.848
1499,57,0.853
1500,56.94,0.843
1501,56.88,0.854
1502,56.81,0.854
1503,56.81,0.838
1504,56.75,0.856
1505,56.69,0.853
1506,56.62,0.861
1507,56.56,0.861
1508,56.5,0.861
1509,56.5,0.86
1510,56.44,0.86
1511,56.38,0.864
1512,56.31,0.865
1513,56.25,0.868
1514,56.25,0.868
1515,56.19,0.874
1516,56.12,0.869
1517,56,0.869
1518,56,0.875
1519,55.94,0.884
1520,55.88,0.881
1521,55.81,0.878
1522,55.81,0.874
1523,55.75,0.883
1524,55.69,0.882
1525,55.69,0.883
1526,55.62,0.884
1527,55.5,0.882
1528,55.5,0.882
1529,55.44,0.89
1530,55.38,0.885
1531,55.38,0.894
1532,55.31,0.911
1533,55.25,0.882
1534,55.25,0.89
1535,55.19,0.89
1536,55.12,0.892
1537,55.06,0.892
1538,55.06,0.898
1539,54.94,0.891
1540,54.94,0.893
1541,54.88,0.898
1542,54.81,0.896
1543,54.75,0.906
1544,54.75,0.904
1545,54.69,0.903
1546,54.62,0.899
1547,54.56,0.906
1548,54.56,0.907
1549,54.5,0.903
1550,54.44,0.914
1551,54.38,0.914
1552,54.31,0.911
1553,54.31,0.907
1554,54.19,0.92
1555,54.19,0.917
1556,54.12,0.912
1557,54.12,0.918
1558,54.06,0.923
1559,54,0.916
1560,53.94,0.918
1561,53.94,0.924
1562,53.88,0.919
1563,53.81,0.926
1564,53.75,0.924
1565,53.69,0.927
1566,53.69,0.929
1567,53.62,0.932
1568,53.56,0.936
1569,53.56,0.936
1570,53.5,0.931
1571,53.44,0.939
1572,53.38,0.937
1573,53.38,0.937
1574,53.31,0.928
1575,53.25,0.94
1576,53.19,0.938
1577,53.19,0.948
1578,53.12,0.948
1579,53.06,0.94
1580,53,0.941
1581,53,0.938
1582,52.94,0.953
1583,52.94,0.94
1584,52.88,0.95
1585,52.88,0.948
1586,52.81,0.95
1587,52.75,0.95
1588,52.69,0.949
1589,52.69,0.957
1590,52.62,0.953
1591,52.56,0.949
1592,52.56,0.961
1593,52.5,0.965
1594,52.44,0.952
1595,52.44,0.958
1596,52.38,0.959
1597,52.31,0.959
1598,52.31,0.976
1599,52.25,0.962
1600,52.19,0.963
1601,52.19,0.97
1602,52.12,0.957
1603,52.06,0.962
1604,52.06,0.964
1605,52,0.969
1606,51.94,0.977
1607,51.94,0.979
1608,51.88,0.982
1609,51.81,0.982
1610,51.75,0.988
1611,51.69,0.997
1612,51.69,0.994
1613,51.62,0.995
1614,51.56,0.986
1615,51.5,0.994
1616,51.44,0.997
1617,51.38,0.992
1618,51.38,0.989
1619,51.31,1
1620,51.31,0.996
1621,51.25,0.994
1622,51.19,0.991
1623,51.19,0.989
1624,51.12,0.991
1625,51.12,0.995
1626,51.06,1
1627,51,1.007
1628,50.94,1.006
1629,50.88,1.015
1630,50.81,1.019
1631,50.81,1.015
1632,50.75,1.032
1633,50.69,1.015
1634,50.62,1.028
1635,50.62,1.022
1636,50.5,1.034
1637,50.5,1.023
1638,50.44,1.032
1639,50.38,1.028
1640,50.31,1.027
1641,50.31,1.028
1642,50.25,1.021
1643,50.25,1.015
1644,50.19,1.015
1645,50.12,1.027
1646,50.06,1.023
1647,50.06,1.019
1648,50.06,1.027
1649,50,1.029
1650,49.94,1.017
1651,49.94,1.023
1652,49.88,1.022
1653,49.88,1.023
1654,49.75,1.019
1655,49.75,1.028
1656,49.69,1.023
1657,49.69,1.032
1658,49.62,1.027
1659,49.56,1.033
1660,49.5,1.032
1661,49.5,1.031
1662,49.5,1.033
1663,49.44,1.036
1664,49.38,1.031
1665,49.31,1.044
1666,49.31,1.048
1667,49.25,1.044
1668,49.19,1.045
1669,49.19,1.041
1670,49.12,1.036
1671,49.06,1.048
1672,49.06,1.052
1673,49,1.045
1674,48.94,1.047
1675,48.88,1.054
1676,48.88,1.047
1677,48.81,1.054
1678,48.75,1.047
1679,48.75,1.048
1680,48.69,1.061
1681,48.69,1.055
1682,48.56,1.058
1683,48.56,1.068
1684,48.5,1.061
1685,48.5,1.067
1686,48.44,1.057
1687,48.44,1.07
1688,48.38,1.062
1689,48.31,1.07
1690,48.31,1.064
1691,48.25,1.073
1692,48.25,1.078
1693,48.19,1.073
1694,48.12,1.066
1695,48.06,1.069
1696,48.06,1.08
1697,48,1.067
1698,48,1.078
1699,47.94,1.08
1700,47.94,1.072
1701,47.88,1.072
1702,47.81,1.079
1703,47.81,1.083
1704,47.75,1.078
1705,47.75,1.082
1706,47.69,1.083
1707,47.62,1.079
1708,47.62,1.09
1709,47.56,1.092
1710,47.5,1.091
1711,47.5,1.086
1712,47.44,1.097
1713,47.44,1.098
1714,47.38,1.087
1715,47.31,1.088
1716,47.25,1.092
1717,47.31,1.094
1718,47.25,1.094
1719,47.19,1.098
1720,47.19,1.096
1721,47.12,1.099
1722,47.12,1.098
1723,47.06,1.107
1724,47,1.1
1725,47,1.103
1726,46.94,1.09
1727,46.94,1.107
1728,46.88,1.11
1729,46.88,1.114
1730,46.81,1.1
1731,46.88,1.113
1732,46.81,1.119
1733,46.81,1.105
1734,46.75,1.111
1735,46.75,1.119
1736,46.69,1.106
1737,46.69,1.119
1738,46.69,1.114
1739,46.62,1.11
1740,46.62,1.114
1741,46.56,1.121
1742,46.56,1.118
1743,46.5,1.123
1744,46.5,1.126
1745,46.44,1.129
1746,46.38,1.123
1747,46.38,1.124
1748,46.31,1.13
1749,46.31,1.143
1750,46.25,1.144
1751,46.25,1.135
1752,46.25,1.139
1753,46.19,1.143
1754,46.12,1.142
1755,46.12,1.146
1756,46.06,1.152
1757,46.06,1.148
1758,46,1.148
1759,46,1.149
1760,45.94,1.154
1761,45.94,1.149
1762,45.88,1.156
1763,45.81,1.152
1764,45.81,1.155
1765,45.75,1.154
1766,45.75,1.158
1767,45.69,1.155
1768,45.69,1.168
1769,45.62,1.161
1770,45.56,1.17
1771,45.56,1.172
1772,45.5,1.168
1773,45.5,1.174
1774,45.44,1.173
1775,45.44,1.161
1776,45.38,1.177
1777,45.31,1.177
1778,45.31,1.167
1779,45.31,1.173
1780,45.25,1.182
1781,45.19,1.181
1782,45.19,1.177
1783,45.12,1.175
1784,45.06,1.174
1785,45.06,1.185
1786,45.06,1.187
1787,45,1.175
1788,45,1.182
1789,44.94,1.186
1790,44.88,1.178
1791,44.88,1.189
1792,44.81,1.192
1793,44.81,1.195
1794,44.75,1.194
1795,44.75,1.181
1796,44.69,1.197
1797,44.69,1.186
1798,44.62,1.187
1799,44.62,1.189
1800,44.56,1.188
1801,44.56,1.189
1802,44.5,1.191
1803,44.5,1.193
1804,44.44,1.195
1805,44.44,1.199
1806,44.44,1.195
1807,44.38,1.209
1808,44.31,1.193
1809,44.31,1.199
1810,44.25,1.206
1811,44.25,1.198
1812,44.19,1.197
1813,44.19,1.21
1814,44.12,1.206
1815,44.12,1.206
1816,44.12,1.216
1817,44.06,1.207
1818,44.06,1.212
1819,44,1.211
1820,43.94,1.202
1821,43.94,1.21
1822,43.94,1.216
1823,43.88,1.206
1824,43.81,1.222
1825,43.81,1.218
1826,43.81,1.222
1827,43.75,1.213
1828,43.69,1.223
1829,43.69,1.214
1830,43.62,1.226
1831,43.62,1.213
1832,43.62,1.217
1833,43.56,1.223
1834,43.56,1.221
1835,43.5,1.231
1836,43.5,1.213
1837,43.44,1.231
1838,43.44,1.218
1839,43.38,1.231
1840,43.38,1.222
1841,43.38,1.213
1842,43.31,1.228
1843,43.25,1.223
1844,43.25,1.235
1845,43.25,1.233
1846,43.19,1.226
1847,43.19,1.234
1848,43.12,1.237
1849,43.12,1.229
1850,43.06,1.234
1851,43.06,1.232
1852,43,1.237
1853,43,1.228
1854,42.94,1.226
1855,42.94,1.238
1856,42.69,1.234
1857,42.44,1.237
1858,42.06,1.242
1859,41.81,1.271
1860,41.56,1.276
1861,41.31,1.28
1862,41.12,1.294
1863,40.94,1.297
1864,40.81,1.302
1865,40.69,1.305
1866,40.56,1.301
1867,40.5,1.308
1868,40.44,1.307
1869,40.31,1.31
1870,40,1.317
1871,39.75,1.33
1872,39.44,1.339
1873,39.06,1.351
1874,38.88,1.4
1875,38.69,1.354
1876,38.44,1.361
1877,38.25,1.369
1878,38.19,1.372
1879,38.12,1.372
1880,38,1.376
1881,37.94,1.384
1882,37.94,1.37
1883,37.88,1.378
1884,37.88,1.381
1885,37.81,1.369
1886,37.81,1.387
1887,37.75,1.384
1888,37.62,1.393
1889,37.38,1.4
1890,37.06,1.408
1891,36.81,1.422
1892,36.56,1.429
1893,36.38,1.431
1894,36.25,1.438
1895,36.12,1.449
1896,36,1.457
1897,35.94,1.452
1898,35.88,1.439
1899,35.81,1.448
1900,35.81,1.455
1901,35.75,1.457
1902,35.75,1.451
1903,35.69,1.461
1904,35.62,1.467
1905,35.5,1.465
1906,35.19,1.466
1907,34.94,1.484
1908,34.69,1.492
1909,34.56,1.504
1910,34.38,1.494
1911,34.25,1.497
1912,34.12,1.5
1913,33.94,1.523
1914,33.62,1.509
1915,33.25,1.547
1916,32.94,1.549
1917,32.69,1.559
1918,32.44,1.583
1919,32.25,1.584
1920,32.06,1.577
1921,31.94,1.584
1922,31.81,1.589
1923,31.75,1.602
1924,31.75,1.584
1925,31.62,1.602
1926,31.62,1.586
1927,31.56,1.587
1928,31.56,1.588
1929,31.44,1.596
1930,31.31,1.604
1931,31.12,1.624
1932,30.94,1.613
1933,30.81,1.635
1934,30.69,1.634
1935,30.56,1.644
1936,30.44,1.629
1937,30.38,1.642
1938,30.31,1.638
1939,30.19,1.641
1940,30,1.661
1941,29.75,1.641
1942,29.56,1.67
1943,29.31,1.676
1944,29.06,1.696
1945,28.88,1.687
1946,28.75,1.693
1947,28.62,1.706
1948,28.44,1.703
1949,28.19,1.716
1950,27.81,1.734
1951,27.44,1.764
1952,27.12,1.762
1953,26.75,1.777
1954,26.5,1.793
1955,26.25,1.788
1956,25.94,1.823
1957,25.62,1.827
1958,25.38,1.841
1959,25.06,1.848
1960,24.81,1.841
1961,24.62,1.842
1962,24.44,1.857
1963,24.19,1.88
1964,23.94,1.871
1965,23.69,1.892
1966,23.44,1.892
1967,23.25,1.892
1968,23.06,1.905
1969,22.94,1.904
1970,22.81,1.939
1971,22.69,1.919
1972,22.62,1.912
1973,22.5,1.922
1974,22.44,1.921
1975,22.31,1.923
1976,22.19,1.928
1977,22,1.93
1978,21.88,1.939
1979,21.69,1.941
1980,21.56,1.969
1981,21.44,1.961
1982,21.31,1.964
1983,21.19,1.974
1984,21.06,1.965
1985,20.94,1.976
1986,20.75,2.002
1987,20.56,1.995
1988,20.44,1.987
1989,20.25,1.986
1990,20.12,2.026
1991,20.06,2.006
1992,19.94,2.001
1993,19.81,2.028
1994,19.69,2.019
1995,19.56,2.032
1996,19.44,2.04
1997,19.31,2.036
1998,19.19,2.036
1999,19.12,2.04
2000,19,2.049
2001,18.94,2.053
2002,18.81,2.055
2003,18.69,2.062
2004,18.5,2.06
2005,18.44,2.072
2006,18.31,2.053
2007,18.19,2.062
2008,18.06,2.063
2009,18,2.071
2010,17.94,2.071
2011,17.81,2.068
2012,17.69,2.072
2013,17.56,2.081
2014,17.5,2.088
2015,17.31,2.112
2016,17.25,2.093
2017,17.12,2.106
2018,17,2.119
2019,16.81,2.104
2020,16.69,2.126
2021,16.56,2.122
2022,16.44,2.13
2023,16.38,2.12
2024,16.25,2.137
2025,16.12,2.136
2026,16,2.136
2027,15.81,2.13
2028,15.5,2.164
2029,15.31,2.171
2030,15.06,2.173
2031,14.88,2.201
2032,14.75,2.182
2033,14.56,2.2
2034,14.5,2.209
2035,14.38,2.204
2036,14.31,2.202
2037,14.25,2.205
2038,14.19,2.189
2039,14.12,2.214
2040,14.12,2.207
2041,14.12,2.207
2042,14.12,2.215
2043,14.12,2.203
2044,14.12,2.188
2045,14.12,2.202
2046,14.12,2.197
2047,14.19,2.198
2048,14.19,2.189
2049,14.19,2.209
2050,14.19,2.19
2051,14.25,2.213
2052,14.25,2.181
2053,14.25,2.18
2054,14.19,2.181
2055,14.06,2.19
2056,13.88,2.196
2057,13.75,2.212
2058,13.56,2.214
2059,13.38,2.239
2060,13.19,2.232
2061,13,2.254
2062,12.88,2.257
2063,12.62,2.254
2064,12.44,2.248
2065,12.19,2.281
2066,11.94,2.28
2067,11.69,2.286
2068,11.44,2.293
2069,11.19,2.318
2070,11,2.325
2071,10.75,2.322
2072,10.56,2.335
2073,10.38,2.33
2074,10.19,2.328
2075,10,2.343
2076,9.88,2.362
2077,9.69,2.345
2078,9.56,2.348
2079,9.5,2.361
2080,9.38,2.373
2081,9.25,2.369
2082,9.12,2.376
2083,9.06,2.364
2084,9,2.367
2085,8.94,2.381
2086,8.88,2.371
2087,8.81,2.385
2088,8.75,2.375
2089,8.75,2.381
2090,8.69,2.383
2091,8.69,2.389
2092,8.69,2.381
2093,8.62,2.382
2094,8.62,2.381
2095,8.62,2.389
2096,8.62,2.397
2097,8.69,2.368
2098,8.69,2.373
2099,8.69,2.366
2100,8.69,2.388
2101,8.69,2.372
2102,8.62,2.364
2103,8.56,2.375
2104,8.44,2.382
2105,8.38,2.389
2106,8.31,2.395
2107,8.19,2.416
2108,8.12,2.399
2109,8,2.418
2110,7.94,2.419
2111,7.88,2.412
2112,7.75,2.403
2113,7.69,2.418
2114,7.62,2.405
2115,7.5,2.427
2116,7.44,2.431
2117,7.38,2.422
2118,7.31,2.414
2119,7.25,2.424
2120,7.25,2.418
2121,7.12,2.447
2122,7.12,2.417
2123,7.06,2.451
2124,7.06,2.439
2125,7,2.413
2126,7,2.439
2127,6.94,2.443
2128,6.94,2.451
2129,6.88,2.439
2130,6.81,2.441
2131,6.75,2.455
2132,6.69,2.447
2133,6.56,2.442
2134,6.44,2.451
2135,6.38,2.454
2136,6.31,2.454
2137,6.25,2.445
2138,6.12,2.451
2139,6.06,2.457
2140,6,2.457
2141,5.94,2.466
2142,5.94,2.478
2143,5.88,2.459
2144,5.81,2.461
2145,5.75,2.48
2146,5.75,2.478
2147,5.69,2.48
2148,5.69,2.476
2149,5.62,2.477
2150,5.62,2.473
2151,5.56,2.474
2152,5.56,2.482
2153,5.56,2.482
2154,5.5,2.462
2155,5.44,2.487
2156,5.38,2.488
2157,5.31,2.472
2158,5.25,2.493
2159,5.19,2.473
2160,5.12,2.482
2161,5.06,2.493
2162,5,2.496
2163,4.94,2.497
2164,4.88,2.488
2165,4.88,2.486
2166,4.81,2.483
2167,4.75,2.48
2168,4.75,2.497
2169,4.69,2.483
2170,4.62,2.514
2171,4.56,2.514
2172,4.62,2.492
2173,4.5,2.496
2174,4.5,2.514
2175,4.44,2.516
2176,4.44,2.496
2177,4.38,2.486
2178,4.31,2.509
2179,4.31,2.497
2180,4.19,2.525
2181,4.19,2.526
2182,4.12,2.524
2183,4.06,2.512
2184,4,2.515
2185,3.94,2.525
2186,3.94,2.525
2187,3.88,2.542
2188,3.81,2.531
2189,3.81,2.505
2190,3.81,2.531
2191,3.75,2.509
2192,3.69,2.536
2193,3.69,2.539
2194,3.69,2.538
2195,3.69,2.539
2196,3.62,2.513
2197,3.62,2.516
2198,3.56,2.551
2199,3.56,2.525
2200,3.56,2.525
2201,3.56,2.513
2202,3.56,2.518
2203,3.5,2.536
2204,3.56,2.527
2205,3.5,2.54
2206,3.5,2.535
2207,3.5,2.515
2208,3.5,2.548
2209,3.5,2.526
2210,3.5,2.529
2211,3.5,2.538
2212,3.5,2.54
2213,3.5,2.536
2214,3.5,2.517
2215,3.44,2.525
2216,3.5,2.521
2217,3.44,2.54
2218,3.44,2.547
2219,3.44,2.501
2220,3.44,2.54
2221,3.44,2.538
2222,3.44,2.531
2223,3.44,2.527
2224,3.44,2.548
2225,3.44,2.531
2226,3.44,2.541
2227,3.38,2.55
2228,3.38,2.55
2229,3.38,2.536
2230,3.38,2.555
2231,3.31,2.551
2232,3.31,2.532
2233,3.25,2.538
2234,3.19,2.564
2235,3.19,2.531
2236,3.12,2.547
2237,3.12,2.531
2238,3.06,2.559
2239,3,2.547
2240,3,2.564
2241,2.94,2.537
2242,2.88,2.556
2243,2.88,2.566
2244,2.81,2.543
2245,2.81,2.542
2246,2.75,2.558
2247,2.75,2.547
2248,2.75,2.547
2249,2.69,2.538
2250,2.62,2.535
2251,2.62,2.569
2252,2.62,2.54
2253,2.56,2.557
2254,2.5,2.545
2255,2.56,2.555
2256,2.56,2.564
2257,2.5,2.553
2258,2.5,2.568
2259,2.5,2.562
2260,2.5,2.547
2261,2.5,2.56
2262,2.5,2.566
2263,2.5,2.574
2264,2.5,2.543
2265,2.5,2.564
2266,2.5,2.545
2267,2.5,2.551
2268,2.5,2.57
2269,2.5,2.553
2270,2.5,2.557
2271,2.5,2.553
2272,2.5,2.547
2273,2.5,2.563
2274,2.5,2.573
2275,2.5,2.573
2276,2.56,2.54
2277,2.5,2.555
2278,2.56,2.563
2279,2.56,2.563
2280,2.56,2.553
2281,2.56,2.544
2282,2.56,2.539
2,,
